player_id,3/20/2025,3/21/2025,3/22/2025,3/23/2025,3/27/2025,3/28/2025,3/29/2025,3/30/2025,4/5/2025,4/7/2025
1374,Missouri,,,,,,,,,
1375,Louisville,,,,,,,,,
1376,Gonzaga,Iowa State,Texas Tech,Maryland,Arkansas,,,,,
1377,Purdue,Iowa State,Wisconsin,,,,,,,
1378,Missouri,,,,,,,,,
1379,St. John's,,,,,,,,,
1380,Wisconsin,North Carolina,,,,,,,,
1381,Auburn,Oregon,St. John's,,,,,,,
1382,Missouri,,,,,,,,,
1383,Wisconsin,Oregon,Texas A&M,,,,,,,
1384,St. John's,Kentucky,,,,,,,,
1385,Auburn,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Florida,Houston,,
1386,Clemson,,,,,,,,,
1387,Kansas,,,,,,,,,
1388,Gonzaga,Michigan State,Tennessee,Maryland,Alabama,Mississippi,,,,
1389,Auburn,Oregon,,,,,,,,
1390,St. John's,Kentucky,Purdue,Maryland,Texas Tech,Mississippi,,,,
1391,High Point,,,,,,,,,
1392,Wisconsin,Kentucky,St. John's,,,,,,,
1393,,,,,,,,,,
1394,Gonzaga,Oregon,,,,,,,,
1395,Texas A&M,Michigan State,St. John's,,,,,,,
1396,Texas A&M,Saint Mary's,Texas Tech,Illinois,,,,,,
1397,Wisconsin,Colorado State,Tennessee,Maryland,Duke,Mississippi,,,,
1398,Wisconsin,Maryland,Texas Tech,Iowa State,,,,,,
1399,St. John's,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1400,Purdue,Iowa State,Auburn,Michigan State,Florida,Houston,Tennessee,Texas Tech,,
1401,Wisconsin,Arizona,Michigan,Illinois,,,,,,
1402,Wisconsin,Iowa State,Purdue,Maryland,Alabama,Michigan State,Florida,,,
1403,Purdue,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Duke,,
1404,Texas Tech,Iowa State,Auburn,Illinois,,,,,,
1405,Wisconsin,Iowa State,St. John's,,,,,,,
1406,Wisconsin,Iowa State,Texas Tech,Maryland,BYU,,,,,
1407,St. John's,Maryland,Texas A&M,,,,,,,
1408,Texas A&M,Arizona,BYU,Maryland,Texas Tech,Tennessee,Florida,Houston,,
1409,Michigan,,,,,,,,,
1410,St. John's,Maryland,Purdue,Michigan State,Alabama,Mississippi,,,,
1411,Texas Tech,Oregon,Michigan,Duke,Florida,Houston,Tennessee,Auburn,,
1412,St. John's,North Carolina,,,,,,,,
1413,Clemson,,,,,,,,,
1414,Gonzaga,Arizona,Auburn,Florida,Texas Tech,Houston,Tennessee,Duke,,
1415,Houston,Arizona,Texas Tech,Maryland,Alabama,Tennessee,Auburn,,,
1416,Gonzaga,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Florida,Houston,,
1417,Wisconsin,Arizona,St. John's,,,,,,,
1418,Wisconsin,Arizona,St. John's,,,,,,,
1419,Texas Tech,Iowa State,Tennessee,Florida,Alabama,Michigan State,Duke,Auburn,,
1420,UCLA,Oregon,Purdue,Maryland,Texas Tech,Mississippi,,,,
1421,Clemson,,,,,,,,,
1422,Wisconsin,Kentucky,Houston,Illinois,,,,,,
1423,St. John's,Saint Mary's,Purdue,Iowa State,,,,,,
1424,Auburn,Kentucky,Purdue,Oregon,,,,,,
1425,Texas Tech,Arizona,Purdue,Iowa State,,,,,,
1426,Wisconsin,Connecticut,Purdue,Maryland,Arkansas,,,,,
1427,Clemson,,,,,,,,,
1428,Houston,Connecticut,Texas Tech,Alabama,Arkansas,,,,,
1429,Gonzaga,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1430,Wisconsin,Saint Mary's,Purdue,Maryland,Texas Tech,Tennessee,Auburn,Houston,,
1431,Wisconsin,Kentucky,St. John's,,,,,,,
1432,Clemson,,,,,,,,,
1433,Gonzaga,Oregon,Texas A&M,,,,,,,
1434,Texas Tech,Alabama,St. John's,,,,,,,
1435,Clemson,,,,,,,,,
1436,Texas Tech,Iowa State,Purdue,Alabama,Duke,Auburn,Tennessee,Michigan State,,
1437,Texas A&M,Saint Mary's,Michigan,Alabama,Texas Tech,Auburn,Michigan State,Tennessee,,
1438,St. John's,Michigan State,Tennessee,Maryland,Texas Tech,Houston,Auburn,Florida,,
1439,Creighton,Colorado State,McNeese State,,,,,,,
1440,UCLA,Saint Mary's,Texas Tech,Arizona,BYU,,,,,
1441,Clemson,,,,,,,,,
1442,UCLA,Connecticut,Texas Tech,Alabama,Arkansas,,,,,
1443,Purdue,Oregon,Michigan,Maryland,Duke,Mississippi,,,,
1444,Texas Tech,Maryland,Auburn,Alabama,Arkansas,,,,,
1445,Wisconsin,Arizona,St. John's,,,,,,,
1446,UC San Diego,,,,,,,,,
1447,Gonzaga,Kentucky,St. John's,,,,,,,
1448,UC San Diego,,,,,,,,,
1449,Purdue,Maryland,Texas Tech,Arizona,Alabama,Auburn,Michigan State,Houston,,
1450,Michigan,Connecticut,McNeese State,,,,,,,
1451,UCLA,Xavier,,,,,,,,
1452,Kansas,,,,,,,,,
1453,Wisconsin,Colorado State,McNeese State,,,,,,,
1454,Wisconsin,Oregon,Tennessee,Maryland,Alabama,Michigan State,Auburn,Houston,,
1455,Missouri,,,,,,,,,
1456,Wisconsin,Arizona,Texas Tech,Maryland,BYU,,,,,
1457,Texas Tech,Iowa State,Auburn,Michigan State,Arkansas,,,,,
1458,UCLA,Marquette,,,,,,,,
1459,VCU,,,,,,,,,
1460,Purdue,Marquette,,,,,,,,
1461,Texas A&M,Maryland,Purdue,Illinois,,,,,,
1462,Gonzaga,Connecticut,St. John's,,,,,,,
1463,BYU,Colorado State,Arkansas,Illinois,,,,,,
1464,St. John's,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Florida,Tennessee,,
1465,Texas A&M,Iowa State,Texas Tech,Maryland,Arkansas,,,,,
1466,Gonzaga,Connecticut,Purdue,Maryland,Florida,Michigan,,,,
1467,Texas Tech,Arizona,Wisconsin,,,,,,,
1468,Wisconsin,Arizona,Texas Tech,Maryland,Arkansas,,,,,
1469,Wisconsin,Maryland,Tennessee,Iowa State,,,,,,
1470,BYU,Kentucky,Texas A&M,,,,,,,
1471,Houston,Kentucky,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1472,Purdue,Connecticut,McNeese State,,,,,,,
1473,St. John's,Memphis,,,,,,,,
1474,Drake,Saint Mary's,Auburn,Duke,Arkansas,,,,,
1475,Michigan,Iowa State,Purdue,Maryland,Alabama,Tennessee,Florida,Houston,,
1476,Clemson,,,,,,,,,
1477,Texas A&M,Alabama,St. John's,,,,,,,
1478,Clemson,,,,,,,,,
1479,Tennessee,Maryland,St. John's,,,,,,,
1480,Gonzaga,Oregon,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1481,Wisconsin,Arizona,Texas Tech,Maryland,Alabama,Houston,Auburn,Tennessee,,
1482,VCU,,,,,,,,,
1483,Wisconsin,Colorado State,Purdue,Alabama,Arkansas,,,,,
1484,Missouri,,,,,,,,,
1485,UCLA,Saint Mary's,BYU,Maryland,Texas Tech,Mississippi,,,,
1486,Clemson,,,,,,,,,
1487,Tennessee,Iowa State,Purdue,Maryland,Texas Tech,Mississippi,,,,
1488,Wisconsin,Iowa State,McNeese State,,,,,,,
1489,Texas Tech,Iowa State,Purdue,Maryland,Alabama,Houston,Auburn,Florida,,
1490,Wisconsin,Alabama,Auburn,Arizona,Texas Tech,Tennessee,Michigan State,Houston,,
1491,Gonzaga,Michigan State,Wisconsin,,,,,,,
1492,Wisconsin,Iowa State,Purdue,Illinois,,,,,,
1493,Wisconsin,Saint Mary's,St. John's,,,,,,,
1494,Tennessee,Colorado State,Wisconsin,,,,,,,
1495,Auburn,Alabama,St. John's,,,,,,,
1496,Gonzaga,Connecticut,Purdue,Iowa State,,,,,,
1497,Gonzaga,Connecticut,BYU,Maryland,Arkansas,,,,,
1498,Houston,Kentucky,Texas Tech,Maryland,Alabama,Michigan State,Duke,,,
1499,Louisville,,,,,,,,,
1500,Michigan,Grand Canyon,,,,,,,,
1501,Houston,Florida,BYU,,,,,,,
1502,UCLA,Marquette,,,,,,,,
1503,Kansas,,,,,,,,,
1504,Clemson,,,,,,,,,
1505,UCLA,North Carolina,,,,,,,,
1506,Gonzaga,Connecticut,Texas Tech,Illinois,,,,,,
1507,UCLA,Iowa State,Texas A&M,,,,,,,
1508,UCLA,Memphis,,,,,,,,
1509,St. John's,Connecticut,BYU,Iowa State,,,,,,
1510,Wisconsin,Arizona,Texas Tech,Michigan State,Alabama,Tennessee,Auburn,Houston,,
1511,Kansas,,,,,,,,,
1512,Texas Tech,Iowa State,St. John's,,,,,,,
1513,Missouri,,,,,,,,,
1514,Clemson,,,,,,,,,
1515,Kansas,,,,,,,,,
1516,Purdue,Michigan State,Texas Tech,Maryland,Alabama,Kentucky,,,,
1517,St. John's,Alabama,Tennessee,Michigan State,Texas Tech,Kentucky,,,,
1518,Texas Tech,Saint Mary's,Tennessee,Maryland,Alabama,Michigan State,Auburn,Houston,,
1519,Missouri,,,,,,,,,
1520,Wisconsin,Illinois,Tennessee,Maryland,Texas Tech,Michigan State,Auburn,Houston,,
1521,Gonzaga,Connecticut,Tennessee,Maryland,Duke,Auburn,Michigan State,Houston,,
1522,Missouri,,,,,,,,,
1523,Clemson,,,,,,,,,
1524,UC San Diego,,,,,,,,,
1525,Texas Tech,Duke,Auburn,Maryland,Alabama,Michigan State,Houston,Florida,,
1526,Gonzaga,Colorado State,St. John's,,,,,,,
1527,Wisconsin,Arizona,Michigan,Iowa State,,,,,,
1528,Wisconsin,Arizona,St. John's,,,,,,,
1529,Tennessee,Kentucky,Texas Tech,Iowa State,,,,,,
1530,Gonzaga,Maryland,Auburn,Michigan State,Duke,Mississippi,,,,
1531,Michigan,Saint Mary's,Purdue,Maryland,Texas Tech,Tennessee,Florida,Houston,,
1532,Gonzaga,Arizona,Drake,,,,,,,
1533,UCLA,Connecticut,Texas A&M,,,,,,,
1534,St. John's,Michigan State,Purdue,Maryland,Arkansas,,,,,
1535,Gonzaga,Arizona,Texas Tech,Michigan State,Arkansas,,,,,
1536,Texas Tech,Iowa State,St. John's,,,,,,,
1537,Auburn,Alabama,,,,,,,,
1538,Clemson,,,,,,,,,
1539,St. John's,Arizona,,,,,,,,
1540,Purdue,Kentucky,Auburn,Iowa State,,,,,,
1541,Wisconsin,,,,,,,,,
1542,Wisconsin,Kentucky,BYU,Maryland,Texas Tech,Mississippi,,,,
1543,Texas A&M,Iowa State,Purdue,Saint Mary's,,,,,,
1544,BYU,North Carolina,,,,,,,,
1545,Purdue,,,,,,,,,
1546,Gonzaga,Connecticut,Tennessee,Maryland,Texas Tech,Houston,Florida,Michigan State,,
1547,St. John's,Kentucky,Texas Tech,Duke,Arkansas,,,,,
1548,Purdue,Saint Mary's,Wisconsin,,,,,,,
1549,Louisville,,,,,,,,,
1550,,,,,,,,,,
1551,Gonzaga,Iowa State,Purdue,Maryland,Alabama,Tennessee,Auburn,Houston,,
1552,Purdue,Maryland,Texas Tech,Michigan State,Alabama,Houston,Florida,Duke,,
1553,St. John's,Saint Mary's,Purdue,Maryland,Florida,Mississippi,,,,
1554,Wisconsin,Iowa State,Texas A&M,,,,,,,
1555,Gonzaga,Michigan State,BYU,Arizona,Arkansas,,,,,
1556,Texas Tech,Arizona,St. John's,,,,,,,
1557,VCU,,,,,,,,,
1558,Clemson,,,,,,,,,
1559,Wisconsin,Iowa State,St. John's,,,,,,,
1560,Creighton,Saint Mary's,Tennessee,Maryland,Alabama,Auburn,Michigan State,Duke,,
1561,Purdue,Kentucky,,,,,,,,
1562,Wisconsin,Arizona,Purdue,Iowa State,,,,,,
1563,Texas Tech,Iowa State,Tennessee,Arizona,Alabama,Mississippi,,,,
1564,UCLA,Oregon,Tennessee,Maryland,Alabama,Mississippi,,,,
1565,Texas Tech,Iowa State,St. John's,,,,,,,
1566,BYU,Mississippi,Auburn,Maryland,Arkansas,,,,,
1567,Gonzaga,Oregon,BYU,Colorado State,,,,,,
1568,UCLA,Xavier,,,,,,,,
1569,Clemson,,,,,,,,,
1570,Purdue,Iowa State,Wisconsin,,,,,,,
1571,Wisconsin,Iowa State,Tennessee,Michigan State,Arkansas,,,,,
1572,Purdue,Kentucky,St. John's,,,,,,,
1573,UC San Diego,,,,,,,,,
1574,Purdue,Arizona,BYU,Maryland,Arkansas,,,,,
1575,Clemson,,,,,,,,,
1576,Wisconsin,Arizona,Purdue,Maryland,Texas Tech,Tennessee,Auburn,Houston,,
1577,UCLA,Maryland,St. John's,,,,,,,
1578,Texas Tech,Marquette,,,,,,,,
1579,Wisconsin,Iowa State,Drake,,,,,,,
1580,Wisconsin,North Carolina,,,,,,,,
1581,Wisconsin,Marquette,,,,,,,,
1582,Kansas,,,,,,,,,
1583,Missouri,,,,,,,,,
1584,Clemson,,,,,,,,,
1585,St. John's,Oregon,Tennessee,Iowa State,,,,,,
1586,Louisville,,,,,,,,,
1587,Wisconsin,Arizona,Purdue,Maryland,Arkansas,,,,,
1588,Wisconsin,Arizona,Purdue,Maryland,Alabama,Tennessee,Florida,Houston,,
1589,Texas A&M,Saint Mary's,Texas Tech,Illinois,,,,,,
1590,St. John's,Maryland,McNeese State,,,,,,,
1591,Wisconsin,Arizona,,,,,,,,
1592,Clemson,,,,,,,,,
1593,Texas Tech,Arizona,St. John's,,,,,,,
1594,Kansas,,,,,,,,,
1595,UCLA,Kentucky,Purdue,Maryland,Texas Tech,Tennessee,Florida,Duke,,
1596,Texas Tech,Arizona,St. John's,,,,,,,
1597,Texas A&M,Kentucky,Texas Tech,Iowa State,,,,,,
1598,Clemson,,,,,,,,,
1599,Purdue,Iowa State,Texas Tech,Maryland,BYU,,,,,
1600,Wisconsin,Arizona,,,,,,,,
1601,Kansas,,,,,,,,,
1602,Texas Tech,Oregon,Auburn,Alabama,Duke,Tennessee,Houston,Florida,,
1603,Kansas,,,,,,,,,
1604,Purdue,Maryland,Tennessee,Iowa State,,,,,,
1605,Clemson,,,,,,,,,
1606,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Houston,,
1607,Purdue,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Houston,Auburn,,
1608,Wisconsin,Iowa State,Texas Tech,Alabama,BYU,,,,,
1609,Wisconsin,Maryland,Texas Tech,Iowa State,,,,,,
1610,Texas Tech,Kentucky,St. John's,,,,,,,
1611,Gonzaga,Mississippi State,,,,,,,,
1612,Wisconsin,Connecticut,BYU,Illinois,,,,,,
1613,Houston,Iowa State,Auburn,Maryland,Alabama,Mississippi,,,,
1614,Texas Tech,Iowa State,Purdue,Arizona,Alabama,Tennessee,Auburn,Duke,,
1615,St. John's,Kentucky,Purdue,Maryland,Alabama,Mississippi,,,,
1616,Wisconsin,Maryland,Purdue,Iowa State,,,,,,
1617,Wisconsin,Oregon,Texas A&M,,,,,,,
1618,Wisconsin,Arizona,Tennessee,Iowa State,,,,,,
1619,Tennessee,Maryland,,,,,,,,
1620,Wisconsin,Michigan State,St. John's,,,,,,,
1621,Missouri,,,,,,,,,
1622,Clemson,,,,,,,,,
1623,Gonzaga,Iowa State,Purdue,Maryland,BYU,,,,,
1624,Gonzaga,Connecticut,Purdue,Maryland,Texas Tech,Michigan,,,,
1625,Texas Tech,Maryland,Purdue,Arizona,Arkansas,,,,,
1626,St. John's,Oregon,Wisconsin,,,,,,,
1627,BYU,North Carolina,,,,,,,,
1628,Louisville,,,,,,,,,
1629,UCLA,Connecticut,Texas Tech,Maryland,BYU,,,,,
1630,Drake,Saint Mary's,St. John's,,,,,,,
1631,St. John's,Kentucky,Purdue,New Mexico,,,,,,
1632,BYU,Colorado State,Texas A&M,,,,,,,
1633,UCLA,Arizona,Texas Tech,Maryland,Arkansas,,,,,
1634,Kansas,,,,,,,,,
1635,Purdue,Maryland,Texas Tech,Alabama,Duke,Michigan State,Florida,Auburn,,
1636,Purdue,Liberty,,,,,,,,
1637,UCLA,Arizona,Purdue,Illinois,,,,,,
1638,Louisville,,,,,,,,,
1639,Tennessee,Arizona,St. John's,,,,,,,
1640,Purdue,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Houston,,
1641,Gonzaga,Kentucky,Tennessee,Maryland,Alabama,Michigan State,Auburn,Houston,,
1642,UCLA,Illinois,St. John's,,,,,,,
1643,UCLA,Saint Mary's,Purdue,Maryland,Alabama,Michigan State,Auburn,Houston,,
1644,Gonzaga,Kentucky,Wisconsin,,,,,,,
1645,Drake,Connecticut,BYU,Maryland,Texas Tech,Mississippi,,,,
1646,Wisconsin,Arizona,St. John's,,,,,,,
1647,Tennessee,Kentucky,St. John's,,,,,,,
1648,Wisconsin,Iowa State,Tennessee,Saint Mary's,,,,,,
1649,Texas A&M,Arizona,Purdue,Illinois,,,,,,
1650,Texas Tech,Arizona,Purdue,Iowa State,,,,,,
1651,Gonzaga,Connecticut,Purdue,Maryland,Texas Tech,Mississippi,,,,
1652,Clemson,,,,,,,,,
1653,Wisconsin,Arizona,St. John's,,,,,,,
1654,St. John's,Maryland,Texas Tech,Michigan State,Alabama,Houston,Tennessee,Florida,,
1655,Louisville,,,,,,,,,
1656,Gonzaga,North Carolina,,,,,,,,
1657,Tennessee,Arizona,Texas Tech,Illinois,,,,,,
1658,Texas A&M,Maryland,Purdue,Iowa State,,,,,,
1659,Louisville,,,,,,,,,
1660,Clemson,,,,,,,,,
1661,Wisconsin,Iowa State,St. John's,,,,,,,
1662,Gonzaga,Connecticut,McNeese State,,,,,,,
1663,Wisconsin,Iowa State,Purdue,Maryland,Alabama,Michigan State,Auburn,Houston,,
1664,Wisconsin,Arizona,Purdue,Maryland,Texas Tech,Houston,Auburn,Tennessee,,
1665,Gonzaga,Arizona,St. John's,,,,,,,
1666,Tennessee,Saint Mary's,Purdue,Arizona,Alabama,Kentucky,,,,
1667,Wisconsin,Iowa State,Texas Tech,Maryland,Florida,Houston,Duke,,,
1668,Wisconsin,Kentucky,Tennessee,Arizona,Texas Tech,Michigan State,Florida,Houston,,
1669,Texas Tech,Kentucky,Purdue,Iowa State,,,,,,
1670,Texas A&M,Maryland,Wisconsin,,,,,,,
1671,Gonzaga,Maryland,Texas A&M,,,,,,,
1672,UCLA,Oregon,Purdue,,,,,,,
1673,,,,,,,,,,
1674,Clemson,,,,,,,,,
1675,Clemson,,,,,,,,,
1676,Tennessee,Iowa State,Texas Tech,Michigan State,Arkansas,,,,,
1677,Wisconsin,Arizona,Tennessee,Alabama,Arkansas,,,,,
1678,Wisconsin,Arizona,Auburn,Maryland,Texas Tech,Tennessee,Florida,Houston,,
1679,Houston,Alabama,Auburn,Florida,Maryland,,,,,
1680,Wisconsin,Oregon,,,,,,,,
1681,Texas Tech,Arizona,Purdue,Iowa State,,,,,,
1682,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Houston,,
1683,Wisconsin,Michigan State,Texas A&M,,,,,,,
1684,Texas A&M,Arizona,Texas Tech,Illinois,,,,,,
1685,UC San Diego,,,,,,,,,
1686,Gonzaga,Connecticut,BYU,Maryland,Alabama,Houston,Florida,Tennessee,,
1687,Texas Tech,Colorado State,Drake,,,,,,,
1688,Tennessee,Maryland,Purdue,Michigan State,Texas Tech,Mississippi,,,,
1689,Michigan,Illinois,Purdue,Alabama,Texas Tech,Michigan State,Tennessee,Auburn,,
1690,Texas A&M,Maryland,Texas Tech,Michigan State,Arkansas,,,,,
1691,McNeese State,Marquette,,,,,,,,
1692,Wisconsin,Kentucky,BYU,Colorado State,,,,,,
1693,Gonzaga,Iowa State,Tennessee,Duke,Texas Tech,Mississippi,,,,
1694,VCU,,,,,,,,,
1695,Gonzaga,Arizona,,,,,,,,
1696,Gonzaga,Maryland,Texas Tech,Michigan State,Florida,Tennessee,Houston,Auburn,,
1697,Kansas,,,,,,,,,
1698,Louisville,,,,,,,,,
1699,Texas Tech,Kentucky,Texas A&M,,,,,,,
1700,Gonzaga,Saint Mary's,Texas Tech,Maryland,BYU,,,,,
1701,Clemson,,,,,,,,,
1702,BYU,Saint Mary's,Texas A&M,,,,,,,
1703,Clemson,,,,,,,,,
1704,Gonzaga,Arizona,St. John's,,,,,,,
1705,Clemson,,,,,,,,,
1706,St. John's,Michigan State,Purdue,Maryland,Texas Tech,Auburn,Florida,Houston,,
1707,Wisconsin,Iowa State,St. John's,,,,,,,
1708,Gonzaga,Kentucky,Texas Tech,Iowa State,,,,,,
1709,Texas Tech,Connecticut,McNeese State,,,,,,,
1710,VCU,,,,,,,,,
1711,Gonzaga,Kentucky,St. John's,,,,,,,
1712,Texas Tech,Maryland,Purdue,Michigan State,Alabama,Tennessee,Auburn,Florida,,
1713,Tennessee,Kentucky,Texas Tech,Michigan State,Alabama,Houston,Auburn,Florida,,
1714,Kansas,,,,,,,,,
1715,UC San Diego,,,,,,,,,
1716,Missouri,,,,,,,,,
1717,Missouri,,,,,,,,,
1718,Gonzaga,Saint Mary's,Purdue,Arizona,Texas Tech,Michigan State,Auburn,Houston,,
1719,Wisconsin,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1720,Purdue,,,,,,,,,
1721,Wisconsin,Kentucky,Purdue,Maryland,Texas Tech,Michigan State,Houston,Auburn,,
1722,Wisconsin,,,,,,,,,
1723,Clemson,,,,,,,,,
1724,Louisville,,,,,,,,,
1725,Purdue,Oregon,Texas Tech,Maryland,Alabama,Michigan State,Florida,Duke,,
1726,Gonzaga,North Carolina,,,,,,,,
1727,Wisconsin,Iowa State,St. John's,,,,,,,
1728,Gonzaga,Connecticut,Michigan,Maryland,Duke,Auburn,Florida,Alabama,,
1729,VCU,,,,,,,,,
1730,BYU,Kentucky,Purdue,Maryland,Alabama,Tennessee,Duke,Auburn,,
1731,Gonzaga,Kentucky,Texas A&M,,,,,,,
1732,Texas A&M,Arizona,Purdue,Maryland,Florida,Michigan State,Texas Tech,Duke,,
1733,UCLA,Saint Mary's,BYU,Illinois,,,,,,
1734,Wisconsin,Kentucky,Texas Tech,Maryland,Alabama,Tennessee,Florida,Houston,,
1735,Wisconsin,Saint Mary's,Michigan,Alabama,BYU,,,,,
1736,St. John's,New Mexico,Michigan,Michigan State,Arkansas,,,,,
1737,UCLA,Marquette,,,,,,,,
1738,Gonzaga,Alabama,Texas Tech,,,,,,,
1739,Kansas,,,,,,,,,
1740,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Florida,Houston,,
1741,Purdue,Arizona,Texas Tech,Alabama,Arkansas,,,,,
1742,Wisconsin,Iowa State,McNeese State,,,,,,,
1743,Kansas,,,,,,,,,
1744,Wisconsin,Oregon,Purdue,Arizona,Arkansas,,,,,
1745,Auburn,Michigan State,Purdue,Maryland,,,,,,
1746,Wisconsin,Connecticut,Texas A&M,,,,,,,
1747,Purdue,Saint Mary's,,,,,,,,
1748,Texas A&M,Iowa State,Purdue,Maryland,Texas Tech,Tennessee,Florida,Houston,,
1749,Texas A&M,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Houston,,
1750,Texas Tech,Iowa State,Wisconsin,,,,,,,
1751,St. John's,Arizona,BYU,Oregon,,,,,,
1752,Gonzaga,North Carolina,,,,,,,,
1753,VCU,,,,,,,,,
1754,Louisville,,,,,,,,,
1755,Missouri,,,,,,,,,
1756,Gonzaga,Iowa State,BYU,Illinois,,,,,,
1757,St. John's,Michigan State,Purdue,Arizona,Alabama,Tennessee,Houston,Auburn,,
1758,Missouri,,,,,,,,,
1759,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1760,Gonzaga,Oregon,Purdue,Maryland,Duke,Tennessee,Auburn,Alabama,,
1761,Missouri,,,,,,,,,
1762,Michigan,Michigan State,Purdue,Maryland,Texas Tech,Houston,Florida,Tennessee,,
1763,Clemson,,,,,,,,,
1764,Auburn,Michigan State,St. John's,,,,,,,
1765,Clemson,,,,,,,,,
1766,Wisconsin,Arizona,St. John's,,,,,,,
1767,UCLA,Maryland,St. John's,,,,,,,
1768,Clemson,,,,,,,,,
1769,Louisville,,,,,,,,,
1770,Gonzaga,Arizona,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Houston,,
1771,Louisville,,,,,,,,,
1772,Drake,Connecticut,St. John's,,,,,,,
1773,Missouri,,,,,,,,,
1774,Purdue,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Tennessee,,
1775,Wisconsin,Michigan State,BYU,Maryland,Arkansas,,,,,
1776,Kansas,,,,,,,,,
1777,Wisconsin,Iowa State,St. John's,,,,,,,
1778,Clemson,,,,,,,,,
1779,Wisconsin,Maryland,Purdue,Saint Mary's,,,,,,
1780,Texas Tech,Maryland,Texas A&M,,,,,,,
1781,Wisconsin,Oregon,Auburn,Michigan State,Texas Tech,Tennessee,Houston,Alabama,,
1782,Purdue,Maryland,Michigan,Illinois,,,,,,
1783,Gonzaga,North Carolina,,,,,,,,
1784,Drake,Oregon,Purdue,,,,,,,
1785,Missouri,,,,,,,,,
1786,Wisconsin,Iowa State,Purdue,Maryland,BYU,,,,,
1787,Wisconsin,Kentucky,,,,,,,,
1788,St. John's,Connecticut,Texas A&M,,,,,,,
1789,Wisconsin,,,,,,,,,
1790,UCLA,Oregon,Tennessee,Arizona,Texas Tech,Kentucky,,,,
1791,Wisconsin,Alabama,St. John's,,,,,,,
1792,Wisconsin,Michigan State,Purdue,Maryland,Texas Tech,Tennessee,Auburn,Duke,,
1793,Gonzaga,Connecticut,Purdue,Iowa State,,,,,,
1794,Wisconsin,Alabama,Texas A&M,,,,,,,
1795,UCLA,Marquette,,,,,,,,
1796,Gonzaga,Oregon,Texas Tech,Arizona,Alabama,Michigan State,Auburn,Houston,,
1797,Wisconsin,Saint Mary's,Texas Tech,,,,,,,
1798,BYU,Connecticut,Texas A&M,,,,,,,
1799,Texas Tech,Kentucky,Wisconsin,,,,,,,
1800,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Michigan State,Duke,Auburn,,
1801,Gonzaga,Iowa State,Purdue,Alabama,Texas Tech,Houston,Michigan State,Florida,,
1802,Texas Tech,Iowa State,Tennessee,Michigan State,Alabama,Mississippi,,,,
1803,Gonzaga,Connecticut,Tennessee,Maryland,Texas Tech,Auburn,Florida,Houston,,
1804,Wisconsin,Kentucky,St. John's,,,,,,,
1805,Purdue,North Carolina,,,,,,,,
1806,Texas Tech,Arizona,Tennessee,Alabama,Arkansas,,,,,
1807,UCLA,North Carolina,,,,,,,,
1808,St. John's,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Florida,Tennessee,,
1809,St. John's,Alabama,Purdue,Michigan State,Texas Tech,Tennessee,Auburn,Houston,,
1810,Texas Tech,Arizona,Texas A&M,,,,,,,
1811,Kansas,,,,,,,,,
1812,BYU,Memphis,,,,,,,,
1813,Gonzaga,Kentucky,St. John's,,,,,,,
1814,Wisconsin,Connecticut,Purdue,Maryland,Alabama,Michigan State,Auburn,Duke,,
1815,Clemson,,,,,,,,,
1816,Louisville,,,,,,,,,
1817,Yale,,,,,,,,,
1818,Texas Tech,Arizona,St. John's,,,,,,,
1819,Kansas,,,,,,,,,
1820,Texas Tech,Kentucky,Texas A&M,,,,,,,
1821,Wisconsin,Colorado State,Purdue,Illinois,,,,,,
1822,Houston,Michigan State,St. John's,,,,,,,
1823,Houston,Saint Mary's,St. John's,,,,,,,
1824,Wisconsin,Iowa State,Purdue,Arizona,Texas Tech,Auburn,Florida,Duke,,
1825,High Point,,,,,,,,,
1826,Wisconsin,Colorado State,St. John's,,,,,,,
1827,UCLA,Marquette,,,,,,,,
1828,Texas Tech,Maryland,Tennessee,Iowa State,,,,,,
